Evento,Tiempo_Parada,Tiempo_Por_Vuelta,Curvas_Lentas,Curvas_Medias,Curvas_Rápidas,Deg_Blando,Deg_Medio,Deg_Duro,Año,Driver,LapNumber,Stint,Compound,TyreLife,Team,TrackStatus,Position,Tiempo_Antes_Pit,Tiempo_Delante,Tiempo_Detras,Piloto_Delante,Piloto_Detras,Parada_Delante,Parada_Detras,Rainfall,TrackTemp,Tráfico,CompuestoBueno
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,BOT,33,2,MEDIUM,31,Mercedes,1,4,59.414,3.1679999999996653,-23.429000000000087,STR,MAG,False,False,False,29.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,GRO,34,2,HARD,31,Haas F1 Team,1,11,62.86,2.2899999999999636,-5.454999999999927,VET,LEC,True,True,False,25.1,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,STR,35,2,MEDIUM,32,Racing Point,1,3,60.199,21.166000000000167,-12.185999999999694,VER,BOT,False,True,False,25.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,MAG,35,2,HARD,33,Haas F1 Team,1,5,60.756,16.88799999999992,-5.444000000000415,BOT,PER,True,False,False,26.2,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,PER,35,2,MEDIUM,32,Racing Point,1,6,59.976,5.444000000000415,-0.027999999999337888,MAG,RIC,False,False,False,26.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,NOR,35,2,MEDIUM,31,McLaren,1,12,58.808,6.289999999999964,-4.787999999999556,LEC,KVY,True,True,False,28.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,VER,36,2,MEDIUM,32,Red Bull Racing,1,2,59.605000000000004,23.408000000000357,-27.64099999999962,HAM,BOT,False,True,False,29.5,False,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,HAM,37,2,MEDIUM,34,Mercedes,1,1,58.221000000000004,-99.0,-39.53099999999995,NADIE,VER,False,True,False,26.2,False,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,LAT,39,4,MEDIUM,11,Williams,2,19,79.728,196.45600000000013,-99.0,GIO,NADIE,False,False,False,28.7,False,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,SAI,40,2,MEDIUM,37,McLaren,1,7,58.900999999999996,0.545999999999367,-3.793000000000575,VET,ALB,True,True,False,29.3,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,GIO,40,3,MEDIUM,20,Alfa Romeo Racing,1,18,59.271,10.68499999999949,-220.89400000000023,RAI,LAT,False,True,False,27.0,False,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,RIC,43,2,MEDIUM,39,Renault,1,5,58.312,21.865999999999985,-2.9700000000002547,STR,VET,True,True,False,29.5,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,BOT,49,3,MEDIUM,19,Mercedes,1,3,57.32,4.2590000000000146,-20.878999999999905,VER,STR,False,False,False,25.0,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,STR,52,3,MEDIUM,22,Racing Point,1,4,57.926,13.582999999999629,-19.374000000000706,BOT,VET,True,False,False,26.0,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,LAT,52,5,SOFT,23,Williams,1,19,60.828,243.77400000000034,-99.0,RUS,NADIE,False,False,False,24.7,False,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2020,HAM,66,3,MEDIUM,29,Mercedes,1,1,56.858999999999995,-99.0,-25.095000000000255,NADIE,VER,False,False,False,27.0,False,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,VER,1,1,INTERMEDIATE,1,Red Bull Racing,24,13,999.0,0.9829999999997199,-0.046000000000276486,RUS,RAI,False,False,False,41.6,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,MAZ,1,1,INTERMEDIATE,1,Haas F1 Team,24,17,999.0,2.5660000000002583,-4.427999999999884,GAS,RIC,False,False,False,42.1,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,NOR,1,1,INTERMEDIATE,1,McLaren,24,19,999.0,0.06899999999995998,-20.192000000000007,RIC,GIO,False,False,False,40.8,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GIO,1,1,MEDIUM,1,Alfa Romeo Racing,24,20,999.0,20.192000000000007,-99.0,NOR,NADIE,False,False,False,40.3,False,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,HAM,2,1,INTERMEDIATE,2,Mercedes,45,1,121.506,-99.0,-2.2469999999998436,NADIE,OCO,False,False,False,41.1,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,OCO,2,1,INTERMEDIATE,2,Alpine,45,2,121.44800000000001,2.2469999999998436,-3.507999999999811,HAM,VET,False,False,False,40.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,VET,2,1,INTERMEDIATE,2,Aston Martin,45,3,123.081,3.507999999999811,-1.8789999999999054,OCO,SAI,False,False,False,39.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,SAI,2,1,INTERMEDIATE,2,Ferrari,45,4,122.33099999999999,1.8789999999999054,-3.438000000000102,VET,TSU,False,False,False,39.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,TSU,2,1,INTERMEDIATE,2,AlphaTauri,45,5,123.131,3.438000000000102,-2.4320000000002437,SAI,LAT,False,False,False,39.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,LAT,2,1,INTERMEDIATE,2,Williams,45,6,124.011,2.4320000000002437,-3.869999999999891,TSU,ALO,False,False,False,38.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,ALO,2,1,INTERMEDIATE,2,Alpine,45,7,123.37100000000001,3.869999999999891,-3.768999999999778,LAT,RUS,False,False,False,38.4,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RUS,2,1,INTERMEDIATE,2,Williams,45,8,124.482,3.768999999999778,-3.1460000000001855,ALO,RAI,False,False,False,37.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RAI,2,1,INTERMEDIATE,2,Alfa Romeo Racing,45,9,124.946,3.1460000000001855,-2.257999999999811,RUS,MSC,False,False,False,37.1,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,MSC,2,1,INTERMEDIATE,2,Haas F1 Team,45,10,123.304,2.257999999999811,-3.2480000000000473,RAI,GAS,False,False,False,36.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GAS,2,1,INTERMEDIATE,2,AlphaTauri,45,11,122.348,3.2480000000000473,-3.8410000000003492,MSC,RIC,False,False,False,36.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RIC,2,1,INTERMEDIATE,2,McLaren,45,12,116.51400000000001,3.8410000000003492,-4.006999999999607,GAS,VER,False,True,False,36.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,VER,2,2,INTERMEDIATE,1,Red Bull Racing,45,13,129.292,4.006999999999607,-2.5510000000003856,RIC,MAZ,False,False,False,36.2,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,MAZ,2,2,INTERMEDIATE,1,Haas F1 Team,45,14,123.095,2.5510000000003856,-1.849999999999909,VER,NOR,False,False,False,36.0,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,NOR,2,2,INTERMEDIATE,1,McLaren,45,15,120.56200000000001,1.849999999999909,-6.248000000000047,MAZ,GIO,False,False,False,36.0,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GIO,2,2,INTERMEDIATE,1,Alfa Romeo Racing,45,16,105.88499999999999,6.248000000000047,-99.0,NOR,NADIE,False,False,False,35.8,False,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,OCO,3,2,INTERMEDIATE,1,Alpine,1,1,999.0,-99.0,-0.6020000000007713,NADIE,VET,False,False,False,35.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,VET,3,2,INTERMEDIATE,1,Aston Martin,1,2,999.0,0.6020000000007713,-1.0499999999992724,OCO,SAI,False,False,False,35.8,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,SAI,3,2,INTERMEDIATE,1,Ferrari,1,3,999.0,1.0499999999992724,-0.7950000000000728,VET,TSU,False,False,False,35.8,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,TSU,3,2,INTERMEDIATE,1,AlphaTauri,1,4,999.0,0.7950000000000728,-0.8000000000001819,SAI,LAT,False,False,False,35.6,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,LAT,3,2,INTERMEDIATE,1,Williams,1,5,999.0,0.8000000000001819,-6.34900000000016,TSU,ALO,False,False,False,35.5,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,ALO,3,2,INTERMEDIATE,1,Alpine,1,6,999.0,6.34900000000016,-0.39099999999962165,LAT,RUS,False,False,False,35.8,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RUS,3,2,INTERMEDIATE,1,Williams,1,7,999.0,0.39099999999962165,-0.6990000000005239,ALO,RAI,False,False,False,38.4,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RAI,3,2,INTERMEDIATE,1,Alfa Romeo Racing,1,8,999.0,0.6990000000005239,-0.9309999999995853,RUS,MSC,False,False,False,37.6,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,MSC,3,2,INTERMEDIATE,1,Haas F1 Team,1,9,999.0,0.9309999999995853,-0.5399999999999636,RAI,GAS,False,False,False,37.0,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GAS,3,2,INTERMEDIATE,1,AlphaTauri,1,10,999.0,0.5399999999999636,-0.6159999999999854,MSC,RIC,False,False,False,36.8,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RIC,3,2,INTERMEDIATE,1,McLaren,1,11,999.0,0.6159999999999854,-0.8550000000004729,GAS,VER,False,True,False,38.0,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,VER,3,3,INTERMEDIATE,1,Red Bull Racing,1,12,999.0,0.8550000000004729,-0.14899999999943248,RIC,HAM,False,False,False,39.2,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,MAZ,3,3,INTERMEDIATE,1,Haas F1 Team,1,14,999.0,1.969000000000051,-1.0730000000003201,HAM,GIO,False,False,False,38.9,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GIO,3,3,INTERMEDIATE,1,Alfa Romeo Racing,1,15,999.0,1.0730000000003201,-99.0,MAZ,NADIE,False,False,False,37.0,False,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,HAM,4,2,INTERMEDIATE,2,Mercedes,1,1,81.199,-99.0,-0.22299999999995634,NADIE,OCO,False,True,False,37.6,True,INTERMEDIATE
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GIO,11,4,MEDIUM,9,Alfa Romeo Racing,1,14,61.097,4.304000000000087,-99.0,HAM,NADIE,False,False,False,39.6,False,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RAI,15,3,MEDIUM,12,Alfa Romeo Racing,1,9,60.879999999999995,1.2899999999999636,-1.1539999999995416,RIC,VER,False,True,False,36.4,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,HAM,19,3,MEDIUM,18,Mercedes,1,11,60.341,3.0450000000000728,-5.96599999999944,GAS,MSC,False,False,False,37.4,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RIC,20,3,MEDIUM,17,McLaren,1,8,60.324,3.6480000000001382,-0.2860000000000582,RUS,GAS,False,False,True,36.2,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,VER,20,4,MEDIUM,17,Red Bull Racing,1,10,60.313,1.175000000000182,-8.639999999999418,GAS,MSC,False,False,False,37.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,RUS,21,3,MEDIUM,18,Williams,1,7,60.228,8.604999999999563,-1.068000000000211,ALO,GAS,False,False,False,41.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GAS,30,3,MEDIUM,27,AlphaTauri,1,5,59.675,15.622000000000298,-4.583999999999833,ALO,TSU,False,True,False,36.2,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,SAI,32,3,MEDIUM,29,Ferrari,1,3,58.627,12.153999999999542,-1.2080000000005384,VET,ALO,False,False,False,38.4,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GIO,33,5,MEDIUM,31,Alfa Romeo Racing,1,14,60.126000000000005,6.291000000001077,-99.0,RAI,NADIE,False,False,False,37.0,False,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,MSC,34,3,MEDIUM,31,Haas F1 Team,1,13,63.107,2.6790000000000873,-19.53399999999965,RAI,GIO,True,True,False,37.4,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,VET,36,3,MEDIUM,33,Aston Martin,1,2,59.304,5.147999999999229,-9.416000000001077,OCO,ALO,False,False,False,39.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,OCO,37,3,MEDIUM,34,Alpine,1,1,58.94,-99.0,-12.317000000000917,NADIE,ALO,False,False,False,39.9,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,ALO,39,3,MEDIUM,36,Alpine,1,1,59.482,-99.0,-1.216999999998734,NADIE,OCO,False,True,False,37.8,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,VER,40,5,HARD,20,Red Bull Racing,1,11,59.563,3.014999999999418,-0.4349999999994907,RIC,RAI,False,False,False,37.9,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,HAM,47,4,HARD,28,Mercedes,1,4,58.602000000000004,3.2379999999993743,-1.235000000000582,SAI,ALO,False,False,False,38.2,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2021,GAS,68,4,HARD,38,AlphaTauri,1,6,59.33,32.4380000000001,-23.85099999999875,ALO,TSU,False,False,False,35.8,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,ALB,2,1,SOFT,2,Williams,6,12,81.965,0.30500000000029104,-0.5920000000000982,RIC,MSC,False,False,False,28.0,True,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,MAG,6,1,MEDIUM,6,Haas F1 Team,1,12,61.708,0.8059999999995853,-0.0749999999998181,MSC,BOT,False,False,False,26.4,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,TSU,13,1,SOFT,13,AlphaTauri,1,17,63.294,1.4960000000000946,-1.2070000000003347,GAS,LAT,False,False,False,26.1,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,NOR,14,1,SOFT,17,McLaren,1,9,62.43000000000001,1.149000000000342,-6.975999999999658,ALO,RIC,False,False,True,24.8,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,STR,14,1,SOFT,17,Aston Martin,1,15,62.031,0.47299999999995634,-2.569999999999709,ZHO,GAS,False,False,True,24.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,RIC,15,1,SOFT,17,McLaren,1,11,62.773,1.248000000000502,-0.899000000000342,BOT,ZHO,False,False,False,26.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,VET,15,1,SOFT,15,Aston Martin,1,13,61.674,1.7109999999993306,-2.472000000000662,ZHO,GAS,False,False,False,26.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,RUS,16,1,SOFT,19,Mercedes,1,3,61.364,0.748000000000502,-7.960000000000036,LEC,HAM,False,False,False,28.0,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,VER,16,1,SOFT,17,Red Bull Racing,1,5,61.159,3.4729999999999563,-1.4589999999998327,HAM,PER,False,False,False,28.3,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,GAS,16,1,SOFT,16,AlphaTauri,1,13,62.4,2.719000000000051,-0.1710000000002765,NOR,LAT,True,False,False,27.3,True,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,SAI,17,1,MEDIUM,17,Ferrari,1,2,60.658,1.9719999999997526,-7.32300000000032,LEC,HAM,False,False,False,26.2,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,PER,18,1,SOFT,18,Red Bull Racing,1,3,61.57899999999999,8.368999999999687,-0.14600000000064028,HAM,RUS,False,True,True,24.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,LAT,18,1,MEDIUM,18,Williams,1,13,62.233,11.060999999999694,-1.9950000000008004,NOR,RIC,True,True,True,26.5,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,HAM,19,1,MEDIUM,19,Mercedes,1,2,61.184,14.180999999999585,-4.592999999999847,LEC,RUS,False,True,False,26.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,LEC,21,1,MEDIUM,21,Ferrari,1,1,60.465,-99.0,-15.590000000000146,NADIE,RUS,False,True,False,25.5,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,ALO,21,1,MEDIUM,21,Alpine,1,6,61.415,3.7280000000000655,-0.3739999999997963,OCO,HAM,False,True,True,24.8,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,MSC,21,1,MEDIUM,21,Haas F1 Team,1,12,62.802,0.09799999999995634,-8.483999999999469,ZHO,RIC,False,True,True,24.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,ALB,21,2,MEDIUM,19,Williams,1,18,63.659,1.5469999999995707,-1.8270000000002256,GAS,MAG,False,False,True,26.4,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,OCO,23,1,MEDIUM,23,Alpine,1,6,61.379,2.2440000000005966,-5.519999999999527,HAM,PER,True,True,False,28.5,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,BOT,26,1,MEDIUM,26,Alfa Romeo,1,9,61.626999999999995,0.19099999999980355,-2.2359999999998763,ZHO,RIC,False,True,False,27.8,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,ZHO,27,1,MEDIUM,27,Alfa Romeo,1,9,61.791,1.3170000000000073,-2.3400000000001455,RIC,OCO,True,True,False,26.2,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,TSU,33,2,MEDIUM,20,AlphaTauri,1,17,61.679,0.22800000000006548,-3.9049999999997453,ZHO,LAT,False,False,False,27.3,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,MAG,35,2,HARD,29,Haas F1 Team,1,18,63.83800000000001,9.886999999999716,-6.117000000000189,LAT,ALB,False,True,False,26.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,VER,38,2,MEDIUM,22,Red Bull Racing,1,4,60.565,3.0659999999998035,-2.979000000000269,SAI,HAM,False,False,False,25.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,LEC,39,2,MEDIUM,18,Ferrari,1,1,60.351,-99.0,-4.981999999999971,NADIE,SAI,False,False,True,23.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,LAT,39,2,MEDIUM,21,Williams,1,17,61.431,5.171999999999571,-10.725000000000364,MSC,ALB,False,True,False,27.2,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,ALB,40,3,MEDIUM,19,Williams,2,17,60.913,17.50300000000061,-6.313000000000102,MSC,MAG,False,False,False,26.8,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,MSC,41,2,HARD,20,Haas F1 Team,2,16,62.646,9.296000000000276,-19.894000000000233,ZHO,MAG,False,True,False,25.5,True,HARD
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,PER,42,2,MEDIUM,24,Red Bull Racing,1,6,62.546,4.748999999999796,-15.318000000000211,RUS,NOR,True,False,True,24.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,NOR,42,2,MEDIUM,28,McLaren,1,7,61.944,15.318000000000211,-14.0,PER,RIC,False,False,True,24.7,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,RIC,46,2,MEDIUM,31,McLaren,1,8,61.32,0.7309999999997672,-1.0559999999995853,NOR,STR,True,False,False,26.6,True,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,STR,46,2,MEDIUM,33,Aston Martin,1,9,61.218,1.0559999999995853,-4.027000000000044,RIC,ALO,False,False,False,26.6,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,VET,46,2,MEDIUM,32,Aston Martin,1,12,61.318,0.24700000000029831,-4.808999999999287,OCO,BOT,False,False,False,26.9,True,MEDIUM
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,GAS,46,2,MEDIUM,30,AlphaTauri,1,14,61.262,0.5710000000008222,-10.252999999999702,BOT,ZHO,False,False,False,26.9,True,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,HAM,51,2,MEDIUM,32,Mercedes,1,2,60.721000000000004,0.5140000000001237,-4.902000000000044,VER,LEC,True,True,False,27.7,True,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,ZHO,51,2,HARD,24,Alfa Romeo,1,15,63.65,6.414999999999964,-0.11099999999987631,GAS,MSC,True,True,False,26.1,True,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,TSU,51,3,SOFT,18,AlphaTauri,1,20,62.146,13.233000000000175,-99.0,ALB,NADIE,True,False,True,25.8,False,SOFT
Hungarian Grand Prix,24.03096739130435,86.99689590896048,7,9,0,BAJA,MEDIA,BAJA,2022,LEC,54,3,HARD,15,Ferrari,1,4,61.31,1.8029999999998836,-6.7369999999991705,SAI,HAM,False,False,False,28.1,True,HARD
